wallsMaterial,floorNumber,floorsTotal,totalArea,kitchenArea,latitude,longitude,price
1,15,28,60,12,55.71848271,37.42892825,27000000
,23,27,40.4,20.2,55.80549999,37.48344,25300000
,11,21,85,21,55.7807455,37.52573248,53000000
,11,12,38.5,6.5,55.88724002,37.65475001,13500000
,16,41,55.8,15,55.73196082,37.53921435,26700000
3,2,5,31,6,55.82806998,37.45205003,11000000
1,2,22,72,10,55.81271002,37.64778004,40950000
1,14,26,109.87,38.2,55.74943,37.62371,71019968
5,2,9,43.8,6.7,55.71606213,37.40364803,11500000
1,8,20,55.82,18.5,55.92480567,37.52886511,15238860
4,2,24,62.5,18.8,55.63764348,37.39776308,16503062
4,14,27,46.8,,55.77703002,37.69194001,20919600
1,4,13,61,10,55.76629799,37.59143318,49900000
1,2,30,37.3,18.6,55.72663024,37.68380133,14900000
1,11,20,70.2,8.2,55.89352,37.58139,19800000
2,1,12,62.7,6.1,55.58995467,37.60581821,12490000
1,8,15,62.7,13,55.69967978,37.49347854,35500000
,20,29,36.3,11.5,55.81474011,37.73848317,15500000
1,7,20,104,38,55.78624998,37.58651998,67000000
2,3,17,40,8,55.62144999,37.30346001,10550000
4,12,20,169.23,,55.75,37.55,154966280
1,20,22,37.6,10.7,55.57524,37.44965,10152000
1,12,29,42.7,,55.7503,37.46887,24621393
1,6,22,65,13.5,55.81271002,37.64778004,36400000
,8,26,48,21,55.67310678,37.6162104,22450000
2,5,17,75,10,55.75117934,37.41964675,24000000
1,14,29,44.9,17.2,55.66268798,37.55361171,15310900
1,5,17,31.8,,55.59911,37.35495,10077420
1,40,79,88.2,,55.75365195,37.54600021,93000000
3,4,4,44.3,8.6,55.72829,37.67057001,15000000
1,14,25,72,10,55.71497741,37.75076425,19000000
1,9,19,65.2,18.3,55.77244863,37.64631734,61288000
3,8,17,78.2,12.3,55.69705481,37.54106252,32000000
5,3,16,65,14,55.69694738,37.63378209,29699999
,5,8,108,12,55.73705002,37.52595,41000000
3,8,9,32,6,55.81518656,37.72347092,10200000
3,5,14,100.7,10.7,55.73472001,37.61663004,72000000
4,17,18,32.6,,55.84922802,37.61888596,10529800
1,4,17,67,,55.63838001,37.31721999,20800000
3,3,3,38.5,13,55.57524,37.44965,9500000
1,20,31,47.22,,55.85780998,37.55766,20291949
,3,5,45.67,5.7,55.7366246,37.53043419,26500000
2,10,22,76,13,55.80576818,37.76484522,17800000
,1,5,40,15,55.74127565,37.49377996,7500000
1,6,16,78.83,15.3,55.57524,37.44965,15798939
1,11,14,160.8,57.8,55.7422816,37.62055053,434630000
2,4,25,83,14.6,55.78535999,37.49096997,28200000
1,8,19,46.5,23,55.72417998,37.73281998,16500000
1,9,9,38.8,16.8,55.59911,37.35495,11860367
1,4,7,56.4,35,55.79845999,37.60220998,22000000
2,11,17,74.1,10.2,55.86461,37.58535,20700000
1,31,53,82.5,16,55.79766958,37.50022075,49500000
2,1,12,32,7,55.62401902,37.62327584,8499000
2,1,14,34.7,9.4,55.76697002,37.8328828,10250000
1,15,16,39.4,16.1,55.57571,37.43331,11975375
1,2,9,88.5,,55.74985002,37.64608002,78000000
1,3,18,32.8,8,55.84922802,37.61888596,9200000
1,2,3,145,20,55.74711999,37.59796999,2.99E+15
1,12,12,33.07,11,55.57524,37.44965,8140776
3,7,9,45,12,55.76999001,37.57305001,22000000
1,6,36,45.6,12.1,55.85937,37.69444,12654000
,8,20,58,11,55.89775,37.39854004,19990000
1,8,33,48.7,,55.80864999,37.72253999,17300000
2,9,17,75,12,55.62226002,37.30684998,16100000
3,3,9,31.5,5.5,55.74852,37.76554,10200000
1,16,16,36,9,55.62217968,37.73034485,11000000
2,1,9,35,6,55.73679502,37.39319503,12000000
3,1,5,40,12,55.72767,37.76738997,11000000
3,2,10,76.2,9.1,55.70792001,37.66034996,28900000
3,1,5,62.8,11,55.41775,37.4049,10050000
5,2,9,32,6,55.78068159,37.74296114,10950000
1,20,21,53.9,15,55.78880584,37.47994888,21317450
2,8,9,32.7,6.6,55.71778002,37.82574997,8200000
1,16,30,33.2,9.8,55.66667,37.5,10234503
5,5,5,32,6,55.79668001,37.82088998,9000000
4,3,17,56,16,55.57524,37.44965,13500000
3,6,9,38.1,5.8,55.84341429,37.44067837,11300000
3,4,5,80,8,55.79707999,37.78694997,20100000
2,3,16,39.5,9,55.58502999,37.69348999,8900000
4,18,18,58,31.1,55.61667,37.6,28814487
,3,16,75.3,10.4,55.78711998,37.62281999,25000000
3,6,6,131,11.2,55.768065,37.62969376,83500000
1,13,45,71.6,,55.76429393,37.5093029,34990000
1,6,17,156,17,55.79320649,37.45430992,42000000
1,5,15,105,15,55.64667998,37.47966999,38500000
,25,43,34,15,55.7503,37.46887,17500000
5,8,12,50,9.6,55.74255001,37.68343003,17500000
2,1,9,57.5,6,55.70859002,37.79433996,12000000
2,16,19,57,10,55.68417999,37.70757,26500000
2,2,17,71,22,55.57166,37.47511501,15700000
,14,20,32.9,,55.57524,37.44965,8277784
,15,39,45.2,15,55.6890801,37.47359485,19900000
1,3,5,42,15,55.7424044,37.63683602,37500000
,,,,,-1,-1,
2,12,17,51.1,8.5,55.84108438,37.57029975,18900000
4,9,10,67,14,55.46725001,37.54502,13700000
3,3,4,112.6,,55.75813838,37.60451786,160000000
2,3,9,45.3,6,55.88798001,37.61130996,12900000
,9,19,82.71,,55.79782248,37.48956878,41000000
2,8,9,32.6,8,55.82110001,37.86847999,7500000
,4,16,41.7,11.8,55.70636264,37.76077019,14300000
1,24,24,58,9,54.03614454,38.21863636,13499000
1,7,48,42.75,,55.83039998,37.40420001,13449073
,3,29,62.7,13.5,55.75788001,37.50987996,38000000
,16,32,32,,55.72649017,37.74223753,13500000
,11,20,37.6,13.8,55.57524,37.44965,9200000
1,7,27,124.6,,55.81034115,37.64515481,37881000
2,12,12,34.5,7,55.62676066,37.51371129,11200000
1,2,25,73.5,20.6,55.68975112,37.7171476,33506959
1,7,55,55.2,24.1,55.82357,37.44621,19000000
1,11,38,44,4.7,55.843122,37.6365065,21900000
2,2,9,59,6.1,55.78430656,37.45902498,24900000
1,4,28,111,,55.67376706,37.46393167,55000000
2,8,12,33,6.6,55.71691999,37.63026002,12475000
1,17,23,39,17,55.82357,37.44621,17100000
1,15,16,51.1,8.5,55.66473,37.56135,18999990
,4,12,37.4,5.8,55.81382,37.73463,12500000
1,4,13,76.49,5,55.87105,37.51282,16201472
1,13,14,68.5,22.7,55.70833733,37.49075309,46450000
1,18,18,54.9,17.9,55.57524,37.44965,18969652
2,13,14,38.5,8.5,55.69359999,37.61220003,12500000
5,1,12,38,6,55.67705001,37.66971003,10800000
1,30,42,29.3,9.7,55.7503,37.46887,14458079
1,8,15,35.2,10,55.55420001,37.46591998,10400000
1,3,25,135,20,55.80287188,37.5221071,81000000
2,7,9,39.4,8.6,55.69656999,37.85115996,10700000
1,3,33,43,8,55.85901837,37.55149222,24000000
2,3,9,44.7,7,55.82749709,37.76479098,14500000
1,22,53,130,,55.72351001,37.52753996,100000000
,5,23,128,20,55.71470448,37.47890411,73500000
,8,16,112.7,14.8,55.72083501,37.61809498,72500000
3,2,5,49.1,7.2,55.79707999,37.78694997,13990000
1,9,44,76.8,14.6,55.77438,37.47205,33000000
,,,,,-1,-1,
,6,9,54,6.5,55.61084999,37.60022003,13600000
3,7,14,43.5,12,55.73306002,37.66017,32000000
4,3,42,47.3,24,55.68070187,37.59670027,19500000
1,10,26,48,21,55.67355024,37.61179768,22500000
2,10,16,51.2,11.3,55.67688002,37.77048004,13650000
3,5,6,75.2,8.1,55.75818,37.55651,5500000
1,2,16,72.5,12.5,55.55420001,37.46591998,13950000
4,3,25,42.79,,55.64614,37.64972,17913621
2,12,12,39.3,12.8,55.64409641,37.39975873,8200000
1,6,19,120,15,55.81840886,37.71591931,55000000
1,2,33,35.6,17.3,55.66867785,37.43923121,15514480
3,2,6,162.1,,55.82770752,37.46667233,96000000
,3,28,62.3,19,55.82357,37.44621,23147200
1,34,78,76.1,,55.75365195,37.54600021,60000000
3,2,5,57.5,6,55.78929002,37.59554,19000000
,3,43,110,14,55.70857178,37.5029491,50000000
5,3,16,63.7,,55.90369,37.38818998,20400000
1,19,22,84,,55.63339999,37.32139996,23900000
3,4,6,34.7,8.9,55.71638001,37.60815003,17990000
2,6,12,64.4,8.8,55.6342,37.66733,19900000
,,,,,-1,-1,
,2,6,151.3,30,55.74109001,37.57741002,290000000
1,17,21,72,19.5,55.80878022,37.48262268,37080000
2,2,12,39.2,8.5,55.87909,37.5794,9500000
2,5,25,34.1,15.9,55.66667,37.75,9299999
1,30,52,52,21,55.79766958,37.50022075,34000000
5,3,4,40.4,7.6,55.48761,37.27764,6200000
1,25,34,68.8,,55.72891,37.62018,29246880
1,2,14,30.45,,55.74389458,37.55860614,29201550
4,6,9,55,10.8,55.57524,37.44965,12100000
5,2,12,34.8,9.8,55.71463999,37.80886002,10150000
1,6,22,35,8,55.65307001,37.60307511,18000000
1,10,13,22.1,2,55.70277184,37.63335336,9390000
2,10,14,85.4,10.8,55.80772999,37.61251,30000000
2,3,9,57,6,55.71904397,37.82148234,14200000
1,10,15,83,15,55.69967978,37.49347854,44500000
1,3,15,38,4.9,55.84547,37.51737,12851600
5,1,14,38.3,6.3,55.77880365,37.57110589,15000000
3,3,7,51.4,9.2,55.73562002,37.64993997,24300000
2,25,27,55.4,10.4,55.56971001,37.60066997,17900000
4,1,4,60,,55.59911,37.35495,14847336
,13,17,41,10,55.98664478,37.15931649,8200000
1,17,30,40.8,17.9,55.66667,37.5,11252907
2,3,12,39.2,8.5,55.98744,37.16606,8300000
,12,12,38.7,6.5,55.48950999,37.30471,8850000
1,10,16,36.6,12,55.57524,37.44965,10399000
2,7,9,45,6,55.78430656,37.45902498,16500000
,,,,,-1,-1,
,22,25,40.9,18.8,55.6718,37.73775,13300000
1,25,35,68.7,7.5,55.85407353,37.47212361,25644833
2,1,5,45,6,55.63103531,37.40058995,15990000
2,17,17,76.4,13.3,55.68511,37.46148998,25000000
1,17,17,68.3,7.1,55.57524,37.44965,22744884
4,19,26,36.6,10,55.86263265,37.36289349,11100000
1,18,24,36.2,,55.71592,37.73211,12611717
1,9,52,70,14,55.69545,37.48579004,30500000
1,14,16,120.53,16.3,55.61667,37.6,60324203
1,22,32,81.7,10.5,55.75981702,37.51749183,49754621
2,9,17,55.7,11,55.60071999,37.36648002,13400000
6,4,4,110,16,55.74521998,37.58930998,102000000
1,6,11,35,12,55.62580943,37.34395499,10200000
1,10,16,131,,55.74303,37.58070998,115000000
2,2,12,79.6,9,55.79867,37.39421003,20300000
2,16,17,56.5,10,55.70542627,37.93129567,12200000
,,,,,-1,-1,
2,9,9,49,8,55.77242,37.83276,10499999
1,17,18,60.2,,55.7503,37.46887,73535647
2,11,17,75.7,13,55.60587,37.36080002,16200000
5,5,11,44,10,55.60741781,37.6494778,12000000
3,4,5,44,6,55.8461,37.47930999,13200000
1,11,22,36.1,11.2,55.57524,37.44965,9386000
5,1,9,52,6,55.58837999,37.45593001,14800000
5,2,9,65,17.3,55.59911,37.35495,15849000
1,4,9,50.7,6.4,55.60042001,37.71399003,13750000
2,2,12,52,8.8,55.72801602,37.41608359,16900000
3,7,9,58.2,5.5,55.80288002,37.82803002,13550000
1,3,14,33.1,5,55.57524,37.44965,7523506
3,4,10,56,7.5,55.69254001,37.55187003,24500000
,31,43,67,15,55.75696,37.61502,25100000
5,10,12,37,7,55.77113,37.57226001,18200000
2,1,16,35,9,55.86205998,37.69185997,8600000
1,7,30,26,8,55.72321554,37.69251967,10300000
1,12,21,40.9,5,55.7252079,37.6088134,55200000
,1,8,30,,55.78730344,37.70593233,9500000
,1,5,41.5,5.7,55.81681962,37.49461205,14500000
2,3,17,74.4,12.9,55.62379001,37.30535004,18000000
,16,35,66,16,55.6890801,37.47359485,44990000
1,10,24,40.1,11,55.85736339,37.55991468,15500000
,7,29,44.5,,55.72741704,37.4513701,14900000
,8,15,55.4,,55.69340139,37.66328764,29000000
1,7,14,60,12,55.57524,37.44965,16800000
3,2,7,55.7,9,55.74943,37.62371,28500000
1,8,45,85.5,18.2,55.76429393,37.5093029,37500000
2,7,12,39.1,8.7,55.58502035,37.67856962,9699999
1,18,29,151,11,55.72082905,37.61759129,65000000
2,1,12,39,9,55.9824904,37.18050707,7300000
1,3,26,49.8,20,55.841679,37.49450138,15500000
3,2,6,165.7,14,55.74800998,37.58758004,114000000
3,3,6,101,25,55.76586387,37.59644097,90000000
4,4,4,66,,55.59911,37.35495,19960395
1,24,24,32.9,10.1,55.66667,37.75,13906078
,20,25,66,9.8,55.57524,37.44965,19500000
1,7,12,39.9,10,55.74619181,37.77754863,12700000
5,3,12,47.6,8.8,55.87376324,37.54664,11990000
3,2,12,44.6,8,55.88386117,37.49272801,14900000
2,5,9,45.1,6.3,55.86039488,37.42989414,12300000
1,4,49,76.17,,55.83039998,37.40420001,23252121
,,,,,-1,-1,
1,16,22,36.5,,55.85736339,37.55991468,15700000
1,6,50,76.1,25.8,55.7503,37.46887,28879950
4,3,6,168,18,55.74038258,37.60454332,299000000
1,2,19,62.07,6.6,55.61667,37.6,35008976
1,27,28,33.1,10.8,55.87105,37.51282,19544656
1,9,17,35,,55.71376448,37.42277725,16500000
3,4,9,82,,55.70875659,37.63485345,28000000
2,8,9,33,7,55.87544497,37.55769927,11500000
1,9,23,37.54,12,55.57524,37.44965,9064105
1,32,34,70.5,,55.65805,37.51908,35123100
,9,9,45.2,6.2,55.73026246,37.43851809,13950000
,,,,,-1,-1,
2,2,17,75.9,10,55.64424259,37.5081159,28500000
2,11,17,36.7,10.8,55.66471514,37.75341571,9900000
1,13,49,42.8,14.5,55.78166255,37.46110397,16500000
4,12,14,154,20,55.90972,37.38844,38000000
3,5,14,114,12,55.74568462,37.63897923,58500000
1,3,11,38.4,19.1,55.70534691,37.6169653,22660000
1,3,3,45,17,55.51499999,37.37507004,9950000
1,9,16,61.2,18.7,55.57524,37.44965,11786235
1,28,51,80,19,55.7590326,37.55900032,43600000
1,17,24,38.4,6,55.69733999,37.62551997,15450000
3,5,5,49.8,7.8,55.48761,37.27764,8000000
1,23,31,91.89,14.5,55.88706,37.57908,39696480
1,10,17,58.3,12.8,55.56288002,37.50070999,17450000
,4,5,135,17,55.76159001,37.64018,214989998
2,4,5,32,6,55.72251999,37.41661997,10700000
,2,7,74.7,12.1,55.57524,37.44965,11500000
,,,,,-1,-1,
1,23,24,75,12.1,55.78511,37.46439003,43500000
1,16,25,46.3,10.4,55.6718,37.73775,12200000
3,9,9,37.2,6,55.72276287,37.6634935,15500000
2,4,9,43.5,,55.80471,37.542,14000000
3,1,9,38.1,4.5,55.72587803,37.41180578,13500000
1,35,50,47.3,,55.7503,37.46887,23531750
3,10,11,40,8,55.57524,37.44965,8970000
2,12,14,45.06,7.8,55.57524,37.44965,10482305
,3,5,30.5,,48.36515,35.33445003,6770000
,1,17,78.3,9.5,55.75117934,37.41964675,21800000
5,5,12,44.5,5.8,55.79625999,37.45379003,16900000
1,24,33,48.3,16.4,55.69113998,37.46785997,18569128
1,4,9,36,8,55.76037931,37.51910461,18300000
2,12,12,43,,55.73480999,37.61231998,27000000
1,17,37,135,20,55.6796663,37.51179196,68500000
5,4,5,43.9,6,55.80577999,37.55736001,14500000
1,10,10,48,18,55.72787278,37.63234324,26161776
2,6,9,32.5,6.7,55.59768,37.67118,10000000
5,1,16,51.5,11.1,55.79095001,37.63663999,17700000
1,12,19,99.1,9.9,55.82357,37.44621,52037410
1,16,30,63.2,13.7,55.61667,37.6,18176320
1,20,25,99.5,5.8,55.8013056,37.56393161,40954200
2,3,25,88,14.1,55.75232,37.38712,23500000
2,5,9,35.5,9.5,55.53529999,37.52342998,9950000
5,6,12,39,7,55.65227,37.56163,11500000
,3,17,155,49,55.77018423,37.5765217,115000000
2,12,12,39.3,,55.90441001,37.57886001,10877227
1,18,18,32.5,10.8,55.57524,37.44965,13817505
1,12,51,117,20,55.7590326,37.55900032,43000000
1,6,9,60.6,12.8,55.61667,37.6,23000000
,1,17,88.6,,55.57524,37.44965,19532014
1,10,26,42,15.3,55.7644716,37.56400007,30300000
1,25,28,100,21.7,55.76867005,37.50639974,40630000
,15,39,45.5,10,55.6890801,37.47359485,19890000
4,2,5,40,13,55.80761,37.64361,21000000
1,24,30,65.6,22.3,55.6890801,37.47359485,38415360
4,3,29,31.25,9.5,55.81474011,37.73848317,13972188
1,18,49,71.63,,55.83039998,37.40420001,22931260
4,5,22,39,9.2,55.73991,37.42899996,15500000
2,8,14,38,9,55.62589682,37.72082616,10500000
3,4,9,158.4,,55.73654002,37.61710001,165000000
1,2,56,78,,55.70833733,37.49075309,28499000
2,5,5,30,5.5,55.80638998,37.72854999,9000000
1,7,14,97,,55.72604998,37.57072001,165000000
,13,40,41,9.4,55.79366001,37.54507004,27650000
3,5,8,44,10,55.70539999,37.57466998,19500000
2,2,9,32.5,6.5,55.85658559,37.49588938,8790000
1,14,17,37.5,8.2,55.59360119,37.64023901,8990000
,3,14,52,17.2,55.87922,37.70094,14800000
4,2,33,48.1,4.9,55.75981702,37.51749183,25000009
2,12,14,39,9,55.86537709,37.50537473,12499000
,,,,,-1,-1,
1,22,53,82.5,29,55.7590326,37.55900032,38722500
2,3,5,53,,55.41816001,37.39967001,6800000
1,28,28,45.9,24.3,55.81224482,37.47829815,14899000
2,9,14,55,8.6,55.65709001,37.60245004,17800000
2,10,19,35.9,8.2,55.8723546,37.47324823,12500000
2,1,14,72.7,10.2,55.68263522,37.57964398,19500000
2,1,12,78,12,55.66092505,37.764494,16350000
,2,8,89.3,21,55.74050998,37.62168336,188240000
4,27,45,100.4,8.6,55.72714,37.46578,93754123
1,22,28,82.5,18.7,55.76867005,37.50639974,33165000
1,18,26,129.07,32.8,55.74943,37.62371,108289730
3,10,22,35,13.5,55.73024999,37.69828997,13000000
1,7,33,39,19.1,55.52295,37.55058,12300000
1,8,14,100,8.4,55.72604998,37.57072001,112940000
1,10,20,40.21,9.2,55.60741781,37.6494778,14000000
,2,8,32.1,6,55.79563998,37.56189998,13800000
1,10,15,41,10,55.99686343,37.21522678,13199000
4,11,24,39.3,11,55.66039936,37.52266572,16500000
2,2,12,51.2,9.6,55.71215493,37.79771407,11200000
2,5,17,79,12,55.83324581,37.35120621,18000000
1,13,47,39,20.9,55.71992858,37.63913095,20500000
2,12,12,43,5.7,55.73480999,37.61231998,25700000
2,5,12,52.9,11.2,55.63106999,37.79415003,10200000
,20,24,57,11,55.78166255,37.46110397,21500000
3,8,8,75,9,55.72221657,37.66349348,18990000
1,3,32,79,17.1,55.81237001,37.59531,26627424
5,1,12,44.7,5.7,55.84467058,37.49052735,12500000
1,5,9,41,11.9,55.62885,37.34195004,13500000
,11,14,51.6,8.3,55.7407,37.41669,18500000
1,10,16,37,15,55.69967978,37.49347854,26000000
1,2,8,39.5,8.4,55.66667,37.75,15474155
,2,9,44.2,6,55.66781,37.54565996,17000000
2,14,17,75.8,13,55.80610447,37.64508214,31900000
1,45,57,35,12,55.79766958,37.50022075,25000000
1,10,16,42,17,55.55835002,37.51058999,14999999
2,6,9,45.5,6,55.80576818,37.76484522,11190000
,,,,,-1,-1,
4,20,45,49.2,6.9,55.72714,37.46578,38825221
1,13,19,103.4,12.9,55.68956,37.57307,37990000
,10,17,67,10,55.5759117,37.48109115,19500000
1,3,5,50,10,55.80759871,37.75965605,18200000
,,,,,-1,-1,
4,2,9,53.52,32.2,55.72888998,37.61112003,58872000
1,11,14,59.6,13.2,55.56648,37.49256999,15000000
1,17,21,65.07,,55.73024999,37.69828997,19400000
2,2,8,36.2,5,55.81256141,37.62651587,11500000
2,1,12,39.1,8.6,55.79992,37.40748,16800000
,8,17,38,8,55.85437887,37.35922775,10600000
1,11,16,33.3,9.4,55.57524,37.44965,11237931
1,22,24,33.9,12.4,55.75210999,37.76180996,12666684
3,3,9,32.7,6,55.70548554,37.66316937,10100000
1,6,12,114,,55.7503,37.46887,27730500
2,5,14,39.1,8.6,55.98664478,37.15931649,8000000
2,13,16,51.8,10,55.73858998,37.50529003,18950000
3,2,5,33,6,55.78939999,37.57177998,13999000
3,8,9,141.7,13.5,55.77954002,37.66699999,45000000
1,37,78,80,,55.75365195,37.54600021,56000000
1,9,14,75.51,16.9,55.57524,37.44965,15280392
,,,,,-1,-1,
2,9,9,44.8,6,55.70667002,37.78858998,12700000
1,16,26,39.9,11,55.7050766,37.93935041,10600000
1,7,30,41.1,12.8,55.71655693,37.75564927,17500000
3,3,5,44,,55.82031002,37.49178,14000000
1,3,17,114,,55.6533,37.46962,36900000
1,16,32,36,,55.85039,37.36424,10300000
4,3,29,100.2,12.6,55.67401321,37.62719269,46618050
1,47,59,138,,55.83779,37.6498,36500000
3,7,9,43,6,55.60391,37.33813,10500000
2,7,9,35.5,6,55.68468001,37.75194002,9000000
1,18,27,37,,55.71811308,37.45109521,16790000
5,3,14,47.8,6,55.84055001,37.41550007,12150000
1,5,9,58.3,16.2,55.59911,37.35495,16260203
1,10,16,38,15.9,55.57524,37.44965,13237148
2,5,5,54.3,5.5,55.69858097,37.77791665,14699900
2,9,14,41,9,55.65261998,37.39691999,11750000
,18,19,63.7,12,55.73658,37.40250996,22665650
1,12,15,35.8,11.1,55.57524,37.44965,12175902
4,6,35,189.2,,55.80828002,37.44838001,79000000
2,10,12,51.6,8.5,55.79992,37.40748,16000000
1,18,23,78.3,10.8,55.57524,37.44965,18500000
3,1,5,43,6,55.76602001,37.57144999,17600000
,4,14,41.8,14.9,55.56830001,37.48226997,9900000
,5,14,47,8,55.75577,37.70336,12290000
1,4,24,58.49,,55.83039998,37.40420001,18583014
2,13,22,82.4,10,55.85880001,37.65963004,29500000
1,7,9,60.53,,55.79899,37.61032,32689263
3,7,8,78,10.2,55.80961001,37.49390003,26000000
2,6,9,32,7.7,55.82092998,37.57967004,11900000
,,,,,-1,-1,
1,14,23,72,15,55.5759117,37.48109115,19500000
3,1,5,32,5.8,55.70636264,37.76077019,4500000
3,2,12,32,7.4,55.78666522,37.60112394,15900000
5,2,14,44.6,5.8,55.69610002,37.48865003,14490000
,2,5,64,7,55.74583999,37.60765998,166400000
1,2,17,79,,55.78761575,37.69922975,34388991
1,21,33,32.5,8,55.82570563,37.74767423,12150000
1,3,9,45,,55.71904397,37.82148234,11000000
3,3,6,110,10,55.76720164,37.61156947,63000000
1,2,24,30,7,55.70277184,37.63335336,13750000
3,7,9,45,5.5,55.74852,37.76554,11300000
,15,43,75,,55.7503,37.46887,37900000
1,16,16,75,15,55.70890256,37.64693194,36900000
2,12,12,40,8,55.71227998,37.89152,9300000
2,8,9,57.9,6.2,55.79119012,37.72897931,15450000
,2,4,28.8,10,55.57524,37.44965,6590000
1,15,17,110.9,10.2,55.83591,37.35453002,30000000
1,9,10,58.8,11,55.67368002,37.54695002,22700000
1,3,24,94.2,20,55.75679512,37.51790864,66000000
2,16,17,53,9,55.75504998,37.40518999,16800000
5,11,12,34.9,9.7,55.79418999,37.58282004,13800000
1,8,9,67.6,,55.77457123,37.67289233,32999000
2,17,17,157,24.1,55.74623,37.59682997,150000000
,15,18,102,,55.79356186,37.54774051,51000000
1,5,13,36.9,13.3,55.59911,37.35495,11262655
3,4,17,100.1,13.5,55.84312025,37.4869924,35200000
1,4,5,58.77,7.3,55.84517641,37.58443946,26505270
,2,4,49,5,55.58786999,37.46739,15000000
1,34,37,68,12,55.69505999,37.57936996,26700000
2,21,25,58,16,55.69904001,37.93839998,13200000
1,8,23,40.26,13.5,55.57524,37.44965,9754379
4,3,15,36.06,16,55.57524,37.44965,9299874
5,25,25,65.3,14.7,55.84961,37.35257,24000000
3,1,8,41.4,4.9,55.79686001,37.50343998,13950000
3,1,15,70,10,55.72002,37.44261997,22000000
,9,12,61.6,8.7,55.99478987,37.19536987,12100000
5,16,17,39.7,8,55.87544497,37.55769927,13200000
2,13,16,37.3,11.1,55.59262999,37.20669999,9850000
1,13,17,40.6,5.6,55.59768,37.67118,14809061
1,6,19,57.07,8.6,55.61667,37.6,29571116
1,8,16,35.8,13.3,55.57524,37.44965,11872906
3,2,13,102.6,12.6,55.8607105,37.6920247,28000000
4,14,18,30.8,6,55.84922802,37.61888596,8200000
5,8,14,54,9,55.99520951,37.25474841,11550000
1,15,24,42.5,11,55.85736339,37.55991468,14900000
3,25,30,134,14.1,55.68740564,37.52769899,67000000
4,3,15,62.13,6,55.57524,37.44965,11999463
,30,38,62.5,15,55.70857178,37.5029491,37500000
,,,,,-1,-1,
2,12,17,64,13,55.69945001,37.91690996,13300000
1,7,28,51.7,20,55.81224482,37.47829815,17000000
2,13,15,61,11.9,55.66841,37.78692,14600000
,8,9,52,6,55.62676066,37.51371129,17000000
1,2,36,96,,55.75679512,37.51790864,46500000
3,4,7,83,8.5,55.79899002,37.57509,27000000
3,4,5,32.5,6,55.80949708,37.71601346,9900000
1,17,33,30.7,14.2,55.69113998,37.46785997,13370218
